,order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
4154,8777,Ca-New-2016-102813,02-07-2016,03-07-2016,First Class,EA-14035,FUR-CH-10000665,528.43,5.0,0.3,0
4155,8778,Ca-New-2016-102813,02-07-2016,03-07-2016,First Class,EA-14035,OFF-PA-10000520,41.472,8.0,0.2,14.5152
4156,8780,Ca-New-2015-165813,20-03-2015,22-03-2015,Second Class,BM-11785,OFF-ST-10004258,29.304,3.0,0.2,2.5641
4157,8781,Ca-New-2015-133585,01-03-2015,04-03-2015,First Class,CM-12715,OFF-AR-10003696,55.328,2.0,0.2,6.2244
4158,8782,Ca-New-2015-133585,01-03-2015,04-03-2015,First Class,CM-12715,FUR-BO-10001811,1227.9984,6.0,0.32,-36.1176
4159,8783,Ca-New-2016-116911,15-09-2016,20-09-2016,Standard Class,JD-16150,OFF-BI-10001249,20.416,4.0,0.2,6.6352
4160,8784,Ca-New-2016-116911,15-09-2016,20-09-2016,Standard Class,JD-16150,FUR-TA-10003473,1128.39,3.0,0.0,259.5297
4161,8791,Ca-New-2015-169572,06-09-2015,12-09-2015,Standard Class,AG-10525,OFF-BI-10002799,46.62,9.0,0.0,21.4452
4162,8797,Ca-New-2016-106397,07-07-2016,13-07-2016,Standard Class,MJ-17740,OFF-PA-10003441,12.96,2.0,0.0,6.2208
4163,8798,Ca-New-2016-106397,07-07-2016,13-07-2016,Standard Class,MJ-17740,OFF-AR-10004602,45.98,2.0,0.0,12.8744
4164,8799,US-2016-150140,06-04-2016,10-04-2016,Standard Class,VM-21685,TEC-PH-10002555,1294.75,5.0,0.0,336.635
4165,8802,Ca-New-2016-140935,10-11-2016,12-11-2016,First Class,AB-10015,TEC-PH-10000562,221.98,2.0,0.0,62.1544
4166,8803,Ca-New-2016-140935,10-11-2016,12-11-2016,First Class,AB-10015,FUR-BO-10003966,341.96,2.0,0.0,54.7136
4167,8804,Ca-New-2014-157644,31-12-2014,01-01-2015,First Class,AH-10030,TEC-AC-10003614,34.77,3.0,0.0,11.4741
4168,8805,Ca-New-2014-157644,31-12-2014,01-01-2015,First Class,AH-10030,OFF-LA-10003148,18.9,3.0,0.0,8.694
4169,8807,Ca-New-2016-113082,12-09-2016,16-09-2016,Standard Class,MC-17590,FUR-FU-10002813,40.48,2.0,0.0,14.5728
4170,8812,US-2016-140172,08-03-2016,13-03-2016,Standard Class,SP-20650,OFF-AP-10004233,207.144,3.0,0.1,48.3336
4171,8813,US-2016-140172,08-03-2016,13-03-2016,Standard Class,SP-20650,OFF-AR-10002766,13.9,5.0,0.0,3.753
4172,8814,Ca-New-2015-127754,26-07-2015,31-07-2015,Standard Class,CK-12760,FUR-CH-10003199,266.352,3.0,0.2,13.3176
4173,8815,Ca-New-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,TEC-PH-10003012,307.98,2.0,0.0,89.3142
4174,8816,Ca-New-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,OFF-PA-10001583,44.1,6.0,0.0,20.727
4175,8817,Ca-New-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,OFF-AR-10001940,13.12,4.0,0.0,5.6416
4176,8818,Ca-New-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,OFF-EN-10003286,16.56,2.0,0.0,7.7832
4177,8819,Ca-New-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,OFF-PA-10003441,38.88,6.0,0.0,18.6624
4178,8820,Ca-New-2015-142930,28-11-2015,02-12-2015,Standard Class,EB-14170,OFF-PA-10003395,335.52,4.0,0.2,117.432
4179,8826,Ca-New-2015-115399,19-12-2015,22-12-2015,First Class,AG-10900,OFF-LA-10003190,6.912,3.0,0.2,2.5056
4180,8829,Ca-New-2015-115168,05-06-2015,09-06-2015,Standard Class,BB-11545,OFF-PA-10000528,10.56,2.0,0.0,4.752
4181,8831,Ca-New-2016-167983,21-08-2016,24-08-2016,Second Class,RP-19270,OFF-BI-10003727,33.44,10.0,0.2,11.704
4182,8832,Ca-New-2015-145324,15-11-2015,19-11-2015,Standard Class,DH-13675,FUR-FU-10002759,39.96,2.0,0.0,14.3856
4183,8833,Ca-New-2015-153423,22-06-2015,27-06-2015,Standard Class,SW-20455,OFF-BI-10000545,1217.568,2.0,0.2,456.588
4184,8842,US-2016-112396,09-02-2016,13-02-2016,Standard Class,JR-16210,TEC-AC-10003628,89.97,3.0,0.0,39.5868
4185,8843,US-2016-112396,09-02-2016,13-02-2016,Standard Class,JR-16210,TEC-AC-10004761,31.86,2.0,0.0,11.151
4186,8849,Ca-New-2015-140718,02-07-2015,04-07-2015,First Class,FA-14230,TEC-PH-10003505,74.24,1.0,0.2,8.352
4187,8850,Ca-New-2015-140718,02-07-2015,04-07-2015,First Class,FA-14230,FUR-FU-10000076,159.84,10.0,0.2,45.954
4188,8851,Ca-New-2015-140718,02-07-2015,04-07-2015,First Class,FA-14230,OFF-BI-10004728,2.892,2.0,0.7,-2.3136
4189,8852,Ca-New-2015-140718,02-07-2015,04-07-2015,First Class,FA-14230,OFF-PA-10002250,9.392,2.0,0.2,3.2872
4190,8854,US-2015-115343,22-09-2015,25-09-2015,First Class,FO-14305,OFF-SU-10000898,55.6,5.0,0.2,6.255
4191,8855,US-2015-115343,22-09-2015,25-09-2015,First Class,FO-14305,TEC-AC-10003832,617.976,3.0,0.2,-7.7247
4192,8861,Ca-New-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,OFF-LA-10000414,31.05,3.0,0.0,14.904
4193,8862,Ca-New-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,FUR-FU-10002107,8.92,4.0,0.0,3.9248
4194,8863,Ca-New-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,OFF-BI-10004593,209.6,4.0,0.0,96.416
4195,8864,Ca-New-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,OFF-AP-10003860,111.04,4.0,0.0,29.9808
4196,8865,Ca-New-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,OFF-PA-10000556,38.88,6.0,0.0,18.6624
4197,8866,Ca-New-2015-158148,20-12-2015,26-12-2015,Standard Class,JM-15865,OFF-AP-10003281,36.27,3.0,0.0,10.881
4198,8869,Ca-New-2016-158260,04-11-2016,08-11-2016,Standard Class,CC-12475,TEC-MA-10003176,686.4,2.0,0.2,77.22
4199,8876,US-2016-141264,13-08-2016,19-08-2016,Standard Class,CT-11995,OFF-SU-10003505,185.376,2.0,0.2,-34.758
4200,8877,US-2016-141264,13-08-2016,19-08-2016,Standard Class,CT-11995,OFF-AP-10002534,58.924,1.0,0.8,-153.2024
4201,8880,US-2015-107944,23-03-2015,25-03-2015,First Class,AM-10360,OFF-PA-10000659,192.72,11.0,0.0,92.5056
4202,8881,US-2015-107944,23-03-2015,25-03-2015,First Class,AM-10360,TEC-AC-10000736,239.97,3.0,0.0,86.3892
4203,8882,Ca-New-2016-135594,30-06-2016,03-07-2016,Second Class,AH-10120,TEC-AC-10003038,50.12,7.0,0.2,-0.6265
4204,8890,Ca-New-2016-147256,17-10-2016,21-10-2016,Second Class,FC-14245,TEC-PH-10003072,449.97,3.0,0.0,220.4853
4205,8891,Ca-New-2016-147256,17-10-2016,21-10-2016,Second Class,FC-14245,OFF-AP-10003057,1927.59,7.0,0.0,751.7601
4206,8892,Ca-New-2016-162159,16-09-2016,18-09-2016,First Class,CR-12625,FUR-CH-10001146,121.78,2.0,0.0,30.445
4207,8893,Ca-New-2015-111038,01-12-2015,06-12-2015,Standard Class,LC-16960,FUR-CH-10003973,2676.672,9.0,0.2,267.6672
4208,8895,Ca-New-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,FUR-FU-10004071,312.03,3.0,0.0,43.6842
4209,8896,Ca-New-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,OFF-ST-10001505,17.94,3.0,0.0,3.0498
4210,8897,Ca-New-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,TEC-PH-10004614,165.6,3.0,0.2,10.35
4211,8898,Ca-New-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,OFF-PA-10004911,37.52,4.0,0.0,18.0096
4212,8899,Ca-New-2015-163237,07-08-2015,09-08-2015,Second Class,EM-14095,TEC-PH-10003601,494.97,3.0,0.0,148.491
4213,8900,Ca-New-2015-163237,07-08-2015,09-08-2015,Second Class,EM-14095,OFF-LA-10004545,25.06,2.0,0.0,11.7782
4214,8901,Ca-New-2016-150483,31-05-2016,04-06-2016,Standard Class,BP-11290,FUR-FU-10001379,32.064,3.0,0.6,-12.8256
4215,8902,Ca-New-2016-150483,31-05-2016,04-06-2016,Standard Class,BP-11290,OFF-PA-10001846,18.496,4.0,0.2,6.7048
4216,8903,Ca-New-2016-150483,31-05-2016,04-06-2016,Standard Class,BP-11290,FUR-CH-10000422,191.079,3.0,0.3,-38.2158
4217,8904,Ca-New-2016-150483,31-05-2016,04-06-2016,Standard Class,BP-11290,OFF-PA-10004621,10.368,2.0,0.2,3.6288
4218,8905,US-2016-126431,01-07-2016,01-07-2016,Same Day,SU-20665,OFF-LA-10001474,30.53,1.0,0.0,14.0438
4219,8906,US-2016-126431,01-07-2016,01-07-2016,Same Day,SU-20665,TEC-AC-10001635,30.84,3.0,0.0,6.168
4220,8907,US-2016-126431,01-07-2016,01-07-2016,Same Day,SU-20665,OFF-PA-10001950,75.06,9.0,0.0,33.777
4221,8908,Ca-New-2016-139934,18-12-2016,20-12-2016,First Class,AY-10555,TEC-PH-10001552,66.976,7.0,0.2,6.6976
4222,8909,Ca-New-2015-109603,26-01-2015,01-02-2015,Standard Class,EM-13825,OFF-PA-10003790,182.72,8.0,0.0,84.0512
4223,8915,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-ST-10001490,856.656,6.0,0.2,107.082
4224,8916,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-BI-10002852,13.184,4.0,0.8,-20.4352
4225,8917,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-AP-10000390,48.784,4.0,0.8,-131.7168
4226,8918,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-PA-10004327,76.64,2.0,0.2,26.824
4227,8919,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-BI-10002353,18.528,6.0,0.8,-27.792
4228,8922,Ca-New-2016-145709,04-10-2016,08-10-2016,Standard Class,AH-10690,TEC-PH-10003095,52.68,3.0,0.2,19.755
4229,8923,Ca-New-2016-145709,04-10-2016,08-10-2016,Standard Class,AH-10690,FUR-FU-10002885,11.568,3.0,0.2,2.6028
4230,8925,Ca-New-2016-168032,30-01-2016,03-02-2016,Standard Class,DF-13135,TEC-PH-10004241,1439.968,4.0,0.2,143.9968
4231,8926,Ca-New-2016-168032,30-01-2016,03-02-2016,Standard Class,DF-13135,OFF-BI-10000546,1.728,3.0,0.8,-2.6784
4232,8927,Ca-New-2016-168032,30-01-2016,03-02-2016,Standard Class,DF-13135,FUR-TA-10004256,626.1,3.0,0.5,-538.446
4233,8928,Ca-New-2015-143616,27-09-2015,29-09-2015,Second Class,SS-20140,OFF-AR-10002067,99.2,5.0,0.0,25.792
4234,8929,US-2015-168704,13-04-2015,17-04-2015,Standard Class,FP-14320,FUR-TA-10000688,609.98,4.0,0.3,-113.282
4235,8930,US-2015-168704,13-04-2015,17-04-2015,Standard Class,FP-14320,FUR-TA-10002530,211.372,2.0,0.3,-45.294
4236,8931,US-2015-168704,13-04-2015,17-04-2015,Standard Class,FP-14320,TEC-PH-10001061,239.976,3.0,0.2,17.9982
4237,8934,Ca-New-2016-102134,14-03-2016,19-03-2016,Standard Class,SP-20545,FUR-FU-10003724,16.74,2.0,0.0,4.3524
4238,8937,Ca-New-2015-134117,17-12-2015,19-12-2015,Second Class,PG-18895,OFF-AR-10003903,204.85,5.0,0.0,53.261
4239,8938,Ca-New-2015-134117,17-12-2015,19-12-2015,Second Class,PG-18895,TEC-PH-10004908,135.984,2.0,0.2,16.998
4240,8939,Ca-New-2015-134117,17-12-2015,19-12-2015,Second Class,PG-18895,OFF-AR-10001940,16.4,5.0,0.0,7.052
4241,8940,Ca-New-2015-134117,17-12-2015,19-12-2015,Second Class,PG-18895,OFF-BI-10002026,92.96,2.0,0.2,31.374
4242,8942,Ca-New-2016-159023,03-11-2016,05-11-2016,First Class,NW-18400,OFF-BI-10002813,4.158,7.0,0.7,-3.465
4243,8943,Ca-New-2016-159023,03-11-2016,05-11-2016,First Class,NW-18400,TEC-MA-10003337,179.991,3.0,0.7,-251.9874
4244,8963,Ca-New-2016-157280,05-11-2016,07-11-2016,First Class,LW-17125,FUR-FU-10004665,273.96,2.0,0.0,71.2296
4245,8964,Ca-New-2016-157280,05-11-2016,07-11-2016,First Class,LW-17125,TEC-AC-10000057,89.97,3.0,0.0,18.8937
4246,8965,Ca-New-2016-157280,05-11-2016,07-11-2016,First Class,LW-17125,FUR-FU-10003806,756.8,5.0,0.0,75.68
4247,8967,Ca-New-2016-134180,03-11-2016,07-11-2016,Standard Class,JP-16135,TEC-AC-10000892,72,1.0,0.2,14.4
4248,8968,Ca-New-2016-134180,03-11-2016,07-11-2016,Standard Class,JP-16135,FUR-CH-10004886,470.155,7.0,0.3,-13.433
4249,8969,Ca-New-2014-166730,30-12-2014,01-01-2015,First Class,DD-13570,OFF-ST-10002554,39.128,1.0,0.2,-8.8038
4250,8980,Ca-New-2015-150413,19-10-2015,24-10-2015,Second Class,CS-11860,OFF-BI-10000404,1.72,1.0,0.8,-2.838
4251,8982,Ca-New-2016-110898,06-03-2016,12-03-2016,Standard Class,LC-16870,OFF-AP-10001626,2.334,3.0,0.8,-6.3018
4252,8983,Ca-New-2016-110898,06-03-2016,12-03-2016,Standard Class,LC-16870,OFF-BI-10004656,1.728,4.0,0.8,-2.7648
4253,8984,Ca-New-2016-110898,06-03-2016,12-03-2016,Standard Class,LC-16870,FUR-FU-10003773,159.04,5.0,0.6,-194.824
4254,8985,Ca-New-2016-110898,06-03-2016,12-03-2016,Standard Class,LC-16870,FUR-TA-10000849,145.98,2.0,0.5,-99.2664
4255,8986,Ca-New-2015-123092,03-12-2015,07-12-2015,Standard Class,JG-15115,FUR-FU-10000222,77.952,3.0,0.2,12.6672
4256,8987,Ca-New-2015-123092,03-12-2015,07-12-2015,Standard Class,JG-15115,OFF-BI-10001718,95.97,5.0,0.7,-73.577
4257,8988,Ca-New-2015-123092,03-12-2015,07-12-2015,Standard Class,JG-15115,TEC-PH-10001700,105.584,2.0,0.2,9.2386
4258,8989,Ca-New-2015-123092,03-12-2015,07-12-2015,Standard Class,JG-15115,OFF-AR-10004078,9.344,2.0,0.2,1.168
4259,8990,US-2015-128587,24-12-2015,30-12-2015,Standard Class,HM-14860,FUR-FU-10003026,9.68,2.0,0.0,3.7752
4260,8991,US-2015-128587,24-12-2015,30-12-2015,Standard Class,HM-14860,TEC-CO-10003763,4899.93,7.0,0.0,2302.9671
4261,9004,Ca-New-2015-102855,05-04-2015,06-04-2015,Same Day,JF-15415,TEC-AC-10001767,239.94,6.0,0.0,26.3934
4262,9005,Ca-New-2015-102855,05-04-2015,06-04-2015,Same Day,JF-15415,OFF-AR-10002467,23.84,8.0,0.0,6.4368
4263,9012,Ca-New-2015-137071,20-12-2015,21-12-2015,First Class,ED-13885,TEC-AC-10004353,100.8,2.0,0.2,21.42
4264,9013,Ca-New-2016-121447,21-02-2016,22-02-2016,First Class,EA-14035,FUR-FU-10001861,135.8,7.0,0.0,66.542
4265,9016,Ca-New-2016-131639,17-12-2016,23-12-2016,Standard Class,NS-18640,OFF-BI-10001636,13.488,2.0,0.2,4.3836
4266,9017,Ca-New-2016-131639,17-12-2016,23-12-2016,Standard Class,NS-18640,OFF-BI-10000948,11.416,1.0,0.2,3.8529
4267,9018,Ca-New-2016-161361,26-03-2016,28-03-2016,Second Class,MV-17485,OFF-PA-10001838,17.64,3.0,0.0,8.6436
4268,9019,Ca-New-2016-161361,26-03-2016,28-03-2016,Second Class,MV-17485,OFF-BI-10002215,17.04,3.0,0.2,5.538
4269,9022,Ca-New-2015-129525,15-11-2015,20-11-2015,Standard Class,VP-21760,OFF-BI-10002133,166.92,13.0,0.7,-116.844
4270,9023,US-2016-141880,22-08-2016,23-08-2016,First Class,TC-21475,FUR-FU-10001979,98.328,3.0,0.2,9.8328
4271,9024,Ca-New-2015-165799,29-06-2015,02-07-2015,First Class,SG-20470,FUR-CH-10001482,117.882,1.0,0.1,1.3098
4272,9025,Ca-New-2016-102127,26-06-2016,02-07-2016,Standard Class,VP-21760,TEC-AC-10002018,20.97,3.0,0.0,9.0171
4273,9026,Ca-New-2016-102127,26-06-2016,02-07-2016,Standard Class,VP-21760,TEC-AC-10000397,139.96,4.0,0.0,9.7972
4274,9027,Ca-New-2016-102127,26-06-2016,02-07-2016,Standard Class,VP-21760,FUR-FU-10003976,37.74,3.0,0.0,12.8316
4275,9028,US-2016-152415,17-09-2016,22-09-2016,Standard Class,PO-18865,FUR-FU-10002597,14.82,3.0,0.0,6.2244
4276,9029,US-2016-152415,17-09-2016,22-09-2016,Standard Class,PO-18865,FUR-FU-10004864,191.82,3.0,0.0,61.3824
4277,9035,Ca-New-2015-148873,01-10-2015,05-10-2015,Standard Class,EM-13960,OFF-BI-10003196,2.992,4.0,0.8,-4.488
4278,9036,Ca-New-2015-148873,01-10-2015,05-10-2015,Standard Class,EM-13960,TEC-AC-10003657,108.768,4.0,0.2,2.7192
4279,9037,Ca-New-2015-166492,07-04-2015,10-04-2015,First Class,RP-19390,OFF-PA-10002262,25.92,4.0,0.0,12.4416
4280,9038,Ca-New-2015-166492,07-04-2015,10-04-2015,First Class,RP-19390,OFF-ST-10002214,22.58,2.0,0.0,5.8708
4281,9040,Ca-New-2016-117121,17-12-2016,21-12-2016,Standard Class,AB-10105,OFF-BI-10000545,9892.74,13.0,0.0,4946.37
4282,9043,Ca-New-2015-168760,22-09-2015,26-09-2015,Second Class,MM-18280,OFF-AP-10004532,61.44,3.0,0.0,16.5888
4283,9044,Ca-New-2016-168830,07-11-2016,13-11-2016,Standard Class,ML-17395,TEC-AC-10003911,479.97,3.0,0.0,163.1898
4284,9051,Ca-New-2015-165554,18-05-2015,22-05-2015,Standard Class,AJ-10780,OFF-PA-10003724,10.86,2.0,0.0,5.3214
4285,9056,Ca-New-2015-128993,12-09-2015,17-09-2015,Second Class,CC-12670,TEC-AC-10004209,21.98,2.0,0.0,8.5722
4286,9057,Ca-New-2015-160227,02-11-2015,04-11-2015,First Class,ED-13885,FUR-CH-10002073,2621.322,11.0,0.1,553.3902
4287,9058,Ca-New-2015-149097,20-10-2015,24-10-2015,Standard Class,SV-20785,FUR-FU-10003424,74.76,7.0,0.0,23.9232
4288,9059,Ca-New-2015-149097,20-10-2015,24-10-2015,Standard Class,SV-20785,FUR-TA-10001086,364.776,3.0,0.2,27.3582
4289,9060,Ca-New-2016-132304,14-06-2016,18-06-2016,Standard Class,AR-10825,FUR-TA-10004619,1115.17,7.0,0.0,334.551
4290,9061,Ca-New-2015-136420,20-11-2015,21-11-2015,First Class,CS-12250,OFF-BI-10002854,89.696,4.0,0.2,33.636
4291,9062,Ca-New-2015-136420,20-11-2015,21-11-2015,First Class,CS-12250,OFF-LA-10002762,50.12,4.0,0.0,23.5564
4292,9063,Ca-New-2016-101623,28-02-2016,06-03-2016,Standard Class,RR-19525,OFF-FA-10003495,36.48,6.0,0.0,18.24
4293,9068,Ca-New-2016-150077,04-02-2016,10-02-2016,Standard Class,MS-17365,TEC-PH-10002890,90.48,2.0,0.0,23.5248
4294,9069,Ca-New-2016-106278,02-09-2016,05-09-2016,Second Class,BM-11140,FUR-CH-10003061,215.976,3.0,0.2,-2.6997
4295,9070,Ca-New-2016-106278,02-09-2016,05-09-2016,Second Class,BM-11140,OFF-EN-10003567,65.94,3.0,0.0,30.9918
4296,9072,Ca-New-2015-136105,12-06-2015,16-06-2015,Standard Class,SZ-20035,OFF-ST-10002444,24.56,2.0,0.0,6.8768
4297,9073,Ca-New-2016-142524,04-09-2016,08-09-2016,Standard Class,MB-18085,OFF-EN-10003286,16.56,2.0,0.0,7.7832
4298,9074,Ca-New-2016-142524,04-09-2016,08-09-2016,Standard Class,MB-18085,TEC-AC-10000109,279.95,5.0,0.0,67.188
4299,9076,US-2015-136259,05-11-2015,08-11-2015,First Class,CB-12415,OFF-BI-10000773,7.218,3.0,0.7,-5.5338
4300,9077,US-2015-136259,05-11-2015,08-11-2015,First Class,CB-12415,OFF-SU-10004661,27.2,4.0,0.2,2.04
4301,9079,Ca-New-2016-108105,16-02-2016,23-02-2016,Standard Class,GW-14605,FUR-FU-10003773,318.08,4.0,0.0,34.9888
4302,9080,Ca-New-2016-108105,16-02-2016,23-02-2016,Standard Class,GW-14605,OFF-BI-10002412,5.8,1.0,0.0,2.61
4303,9084,Ca-New-2015-104038,06-02-2015,08-02-2015,First Class,LO-17170,OFF-ST-10002554,146.73,3.0,0.0,2.9346
4304,9085,Ca-New-2015-104038,06-02-2015,08-02-2015,First Class,LO-17170,OFF-PA-10002751,29.9,5.0,0.0,13.455
4305,9086,Ca-New-2016-126102,10-09-2016,12-09-2016,Second Class,DV-13465,OFF-BI-10004318,276.784,2.0,0.2,89.9548
4306,9087,Ca-New-2016-143406,26-09-2016,30-09-2016,Standard Class,LR-17035,OFF-AP-10001564,93.032,2.0,0.8,-251.1864
4307,9088,Ca-New-2016-143406,26-09-2016,30-09-2016,Standard Class,LR-17035,FUR-CH-10000513,454.965,5.0,0.3,-136.4895
4308,9089,Ca-New-2015-150308,15-12-2015,20-12-2015,Standard Class,RR-19525,TEC-PH-10001433,246.168,3.0,0.2,21.5397
4309,9090,Ca-New-2016-131093,17-09-2016,20-09-2016,Second Class,TS-21610,OFF-ST-10002790,295.4,5.0,0.2,-62.7725
4310,9092,Ca-New-2015-162950,28-06-2015,03-07-2015,Second Class,DW-13585,OFF-PA-10003177,15.552,3.0,0.2,5.4432
4311,9093,Ca-New-2015-162950,28-06-2015,03-07-2015,Second Class,DW-13585,FUR-BO-10001918,482.94,6.0,0.5,-376.6932
4312,9094,US-2015-132836,01-06-2015,05-06-2015,Standard Class,AJ-10945,TEC-PH-10001299,299.98,2.0,0.0,83.9944
4313,9095,US-2015-132836,01-06-2015,05-06-2015,Standard Class,AJ-10945,OFF-BI-10004224,403.68,6.0,0.0,181.656
4314,9096,US-2015-132836,01-06-2015,05-06-2015,Standard Class,AJ-10945,TEC-PH-10001300,41.9,2.0,0.0,11.732
4315,9097,US-2015-132836,01-06-2015,05-06-2015,Standard Class,AJ-10945,OFF-LA-10004178,28.91,7.0,0.0,13.2986
4316,9102,Ca-New-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,OFF-AR-10001683,23.64,3.0,0.2,5.319
4317,9103,Ca-New-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,OFF-ST-10001713,84.784,2.0,0.2,-16.9568
4318,9104,Ca-New-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,FUR-FU-10000193,64.96,5.0,0.6,-84.448
4319,9105,Ca-New-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,OFF-BI-10000474,32.06,10.0,0.8,-51.296
4320,9106,Ca-New-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,OFF-ST-10000129,177.648,2.0,0.2,-28.8678
4321,9107,Ca-New-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,TEC-MA-10001016,287.91,3.0,0.4,33.5895
4322,9108,Ca-New-2015-132941,25-05-2015,28-05-2015,First Class,MM-18280,OFF-SU-10002557,22.368,2.0,0.2,1.6776
4323,9109,Ca-New-2015-132941,25-05-2015,28-05-2015,First Class,MM-18280,OFF-PA-10002160,32.368,7.0,0.2,11.7334
4324,9110,Ca-New-2015-132941,25-05-2015,28-05-2015,First Class,MM-18280,TEC-AC-10003095,207.984,2.0,0.2,36.3972
4325,9115,Ca-New-2016-135461,07-02-2016,10-02-2016,Second Class,EB-13975,TEC-PH-10004094,623.96,5.0,0.2,38.9975
4326,9120,US-2016-155971,06-06-2016,12-06-2016,Standard Class,RB-19795,OFF-LA-10000452,22.05,7.0,0.0,10.584
4327,9121,US-2016-155971,06-06-2016,12-06-2016,Standard Class,RB-19795,OFF-PA-10000210,99.9,5.0,0.0,46.953
4328,9124,US-2016-158288,26-11-2016,28-11-2016,Second Class,EH-13945,OFF-BI-10003364,78.759,9.0,0.7,-57.7566
4329,9125,Ca-New-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,FUR-FU-10001940,9.552,3.0,0.6,-3.8208
4330,9126,Ca-New-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,FUR-FU-10000320,5.344,4.0,0.6,-2.1376
4331,9127,Ca-New-2015-157028,28-11-2015,03-12-2015,Standard Class,MA-17995,OFF-AR-10004441,8.28,2.0,0.0,3.4776
4332,9130,Ca-New-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,FUR-BO-10004357,301.47,3.0,0.5,-241.176
4333,9131,Ca-New-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,OFF-AR-10000475,18.656,2.0,0.2,1.6324
4334,9134,Ca-New-2015-157805,31-08-2015,04-09-2015,Standard Class,RH-19510,TEC-PH-10004447,555.96,5.0,0.2,41.697
4335,9135,Ca-New-2016-124254,12-04-2016,17-04-2016,Standard Class,TB-21175,OFF-ST-10001469,129.552,3.0,0.2,-22.6716
4336,9136,Ca-New-2016-124254,12-04-2016,17-04-2016,Standard Class,TB-21175,OFF-ST-10000060,51.984,1.0,0.2,-5.1984
4337,9137,Ca-New-2016-124254,12-04-2016,17-04-2016,Standard Class,TB-21175,OFF-PA-10000807,10.272,3.0,0.2,3.4668
4338,9142,Ca-New-2016-139409,05-09-2016,07-09-2016,First Class,FW-14395,TEC-PH-10003988,43.6,4.0,0.0,12.208
4339,9146,Ca-New-2015-126970,20-09-2015,24-09-2015,Standard Class,TP-21130,OFF-BI-10000138,2.808,3.0,0.8,-4.4928
4340,9147,US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,TEC-AC-10002926,99.98,2.0,0.0,42.9914
4341,9148,US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,OFF-AR-10003477,8.04,6.0,0.0,2.7336
4342,9149,US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,OFF-ST-10001526,1564.29,13.0,0.0,406.7154
4343,9152,US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,OFF-AR-10003179,14.576,2.0,0.2,2.3686
4344,9153,US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,TEC-AC-10002345,23.2,2.0,0.2,1.45
4345,9154,US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,OFF-AR-10001246,16.464,7.0,0.2,1.8522
4346,9155,Ca-New-2016-132990,01-08-2016,03-08-2016,Second Class,KM-16660,FUR-FU-10004864,19.312,2.0,0.2,3.1382
4347,9160,Ca-New-2016-118934,09-08-2016,14-08-2016,Standard Class,GH-14410,OFF-BI-10003314,4.338,3.0,0.7,-3.0366
4348,9161,Ca-New-2016-118934,09-08-2016,14-08-2016,Standard Class,GH-14410,OFF-BI-10004465,11.88,5.0,0.7,-7.92
4349,9162,Ca-New-2016-160108,08-12-2016,12-12-2016,Standard Class,AG-10900,FUR-BO-10003450,405.86,7.0,0.0,32.4688
4350,9163,Ca-New-2016-160108,08-12-2016,12-12-2016,Standard Class,AG-10900,FUR-CH-10002335,680.01,3.0,0.0,176.8026
